,trial_date,customer_name,utm,display_price,company_id
4218,2019-07-08,Cory Burns,organic,23,
4219,2019-07-08,Thomas Ramos,email_footer,47,
4220,2019-07-08,Barry Morgan,linkedin,29,
4221,2019-07-08,Alexander Nash,email_footer,27,
4222,2019-07-08,Jennifer Huynh,google,17,
4223,2019-07-08,Deanna Jones,email_footer,16,
4224,2019-07-08,Justin Hoover,google,41,
4225,2019-07-08,David Pacheco,linkedin,37,
4226,2019-07-09,Drew Stewart,facebook,23,
4227,2019-07-09,Joseph Hughes,organic,37,
4228,2019-07-09,Taylor Wood,linkedin,46,
4229,2019-07-09,Sean Norton,facebook,18,
4230,2019-07-10,Daniel Lewis,email_footer,29,
4231,2019-07-10,Mark Stone,organic,24,
4232,2019-07-10,Aaron Villanueva MD,google,40,
4233,2019-07-10,Anthony Burton,facebook,42,
4234,2019-07-10,William Vasquez,linkedin,43,
4235,2019-07-10,Kathy Smith,facebook,18,
4236,2019-07-10,James Little,google,31,
4237,2019-07-11,Isaac Dodson,google,13,247.0
4238,2019-07-11,Matthew Stewart,facebook,34,
4239,2019-07-11,Kim Allen,email_footer,34,
4240,2019-07-11,Jesus Marshall,google,26,
4241,2019-07-11,Maria Campbell,email_footer,44,
4242,2019-07-11,Joe Douglas,email_footer,28,
4243,2019-07-11,Antonio Clark,email_footer,13,
4244,2019-07-12,Collin Larson,google,11,
4245,2019-07-12,Michelle Stafford,organic,30,
4246,2019-07-12,Rachael Miller,email_footer,46,
4247,2019-07-12,Kyle Khan DDS,email_footer,41,
4248,2019-07-12,Samantha Stewart,organic,20,
4249,2019-07-12,Jeffery Hanna,google,27,
4250,2019-07-12,Lisa Scott,google,15,
4251,2019-07-12,Kristin Vargas,facebook,33,
4252,2019-07-12,Christopher White,facebook,19,
4253,2019-07-13,Randy Porter,organic,46,
4254,2019-07-13,Ryan Blake,facebook,48,
4255,2019-07-13,Rebecca Hansen,facebook,31,
4256,2019-07-13,Mark Olson,organic,25,
4257,2019-07-13,Charles Lawrence,email_footer,24,
4258,2019-07-13,Jonathan Anderson,google,32,
4259,2019-07-13,Angela Hall,facebook,35,
4260,2019-07-13,Cheryl Ho,email_footer,41,
4261,2019-07-13,Mark Horne,facebook,15,
4262,2019-07-13,Jill Warren,google,33,
4263,2019-07-14,Jenny Sheppard,google,14,
4264,2019-07-14,Jerry Brooks,google,12,
4265,2019-07-14,Kenneth Oliver,email_footer,23,
4266,2019-07-14,Kelsey Pearson,email_footer,16,
4267,2019-07-14,Johnny Alvarado,linkedin,42,
4268,2019-07-14,Billy Robinson,google,34,
4269,2019-07-14,Mary Anderson,email_footer,17,
4270,2019-07-15,Patricia Pineda,google,21,
4271,2019-07-15,Claudia Hill,facebook,30,
4272,2019-07-15,Travis Wilcox,facebook,39,
4273,2019-07-15,Ashley Valencia,facebook,41,
4274,2019-07-15,Joshua Foster,email_footer,45,
4275,2019-07-15,Eric Hart,organic,29,
4276,2019-07-15,Tracy Butler,email_footer,29,
4277,2019-07-16,Christian Wagner,organic,26,
4278,2019-07-16,Lucas Sanders,facebook,39,
4279,2019-07-16,Jennifer Mitchell,organic,28,
4280,2019-07-16,Shane Rios,facebook,29,
4281,2019-07-16,Matthew Atkinson,google,22,
4282,2019-07-17,Peter Hudson,organic,45,
4283,2019-07-17,Mitchell Edwards,email_footer,37,
4284,2019-07-17,Darrell Tate,email_footer,29,
4285,2019-07-17,Megan Duke,organic,25,
4286,2019-07-17,Amanda Jones,organic,15,
4287,2019-07-18,Kevin Clark,facebook,48,
4288,2019-07-18,David Gutierrez DVM,linkedin,29,
4289,2019-07-18,Thomas Anderson,organic,36,
4290,2019-07-18,Justin Harris,email_footer,9,
4291,2019-07-19,Debra Pearson,email_footer,49,
4292,2019-07-19,Shannon Boyd,linkedin,33,
4293,2019-07-19,Stephanie Potts,facebook,27,
4294,2019-07-19,Donna Green,linkedin,26,
4295,2019-07-19,Michael Walker,email_footer,13,
4296,2019-07-19,Edwin Smith MD,facebook,48,
4297,2019-07-19,Melissa Franco,facebook,44,
4298,2019-07-20,Samantha Lopez,google,28,
4299,2019-07-20,David Lopez,facebook,43,
4300,2019-07-20,Katie Peters,organic,48,
4301,2019-07-20,Joseph Nichols,email_footer,17,
4302,2019-07-20,Nancy Navarro,email_footer,39,
4303,2019-07-20,Daniel Lopez,google,38,
4304,2019-07-21,Erika Jones,organic,45,
4305,2019-07-21,James Johnson,facebook,14,
4306,2019-07-21,Wyatt Wright,google,39,
4307,2019-07-21,Jill Roberts,organic,43,
4308,2019-07-21,Randall Mckinney,google,11,
4309,2019-07-21,Erik Baker,linkedin,32,
4310,2019-07-21,Charles Coleman,linkedin,35,
4311,2019-07-21,Andrew Lewis,organic,21,
4312,2019-07-21,Christopher Lloyd,organic,46,
4313,2019-07-21,George Torres,google,45,
4314,2019-07-22,Nathan Wilkinson,email_footer,22,
4315,2019-07-22,Stacey Nichols,email_footer,23,
4316,2019-07-22,Desiree Donaldson,linkedin,20,
4317,2019-07-22,Christopher Stewart,email_footer,12,
4318,2019-07-22,Zachary Burns,email_footer,23,
4319,2019-07-22,Christopher Alvarez,facebook,39,
4320,2019-07-22,Heather Flores,google,34,
4321,2019-07-22,Calvin Fox,linkedin,37,
4322,2019-07-22,Rebecca Lewis,google,22,
4323,2019-07-22,Nancy Rollins,organic,46,248.0
4324,2019-07-23,Michelle Garza,linkedin,48,
4325,2019-07-23,Gabrielle Davenport,facebook,26,
4326,2019-07-23,Tina Burke,linkedin,44,
4327,2019-07-23,Patrick Lewis PhD,organic,22,
4328,2019-07-23,Crystal Simpson,facebook,21,
4329,2019-07-23,Mary Ward,email_footer,22,
4330,2019-07-23,Renee Burns,google,23,
4331,2019-07-23,Alexandra Gonzalez,google,39,
4332,2019-07-23,Robin Jordan,facebook,35,
4333,2019-07-23,David Carter,organic,38,
4334,2019-07-23,Samantha Morales,organic,17,
4335,2019-07-23,Hunter Perez,organic,12,249.0
4336,2019-07-24,Justin Kaiser,facebook,26,
4337,2019-07-24,Michael Quinn,facebook,20,
4338,2019-07-24,Tony Richardson,organic,35,
4339,2019-07-24,Pamela Kelly,email_footer,45,
4340,2019-07-24,Jessica Lane,email_footer,39,
4341,2019-07-24,Eric Dudley,email_footer,33,
4342,2019-07-24,Lisa Mckenzie,facebook,20,
4343,2019-07-24,Nancy Tate,organic,49,250.0
4344,2019-07-25,Carol Wilson,email_footer,25,
4345,2019-07-25,Duane French,facebook,18,
4346,2019-07-25,Shawn Ferguson,facebook,38,
4347,2019-07-25,Beth Gray,linkedin,40,
4348,2019-07-26,Grace Walker,organic,35,
4349,2019-07-26,Kristina Wilkins,google,10,
4350,2019-07-27,Jordan Jordan,email_footer,45,
4351,2019-07-27,Barbara Hatfield,linkedin,30,
4352,2019-07-27,Tammy Cruz,google,48,
4353,2019-07-27,Jeffrey White,email_footer,20,
4354,2019-07-27,Emily Watson,organic,32,
4355,2019-07-27,Cheryl Pierce,email_footer,14,
4356,2019-07-27,Nathan Bowman,linkedin,29,
4357,2019-07-27,Jason Frost,google,43,
4358,2019-07-27,Linda Kennedy,email_footer,40,
4359,2019-07-27,Stacey Benjamin,linkedin,25,
4360,2019-07-28,Carlos Moore,google,32,
4361,2019-07-28,Caitlin Merritt,google,31,
4362,2019-07-28,Roger Vega,organic,45,
4363,2019-07-28,Miranda Carson,organic,13,
4364,2019-07-28,Stacy Saunders,google,19,
4365,2019-07-29,Mrs. Denise Jimenez,linkedin,48,
4366,2019-07-29,Anne Bryant,organic,49,251.0
4367,2019-07-29,Zachary Mullen,facebook,17,
4368,2019-07-29,Darlene Green,email_footer,30,
4369,2019-07-29,Mario Young,email_footer,39,
4370,2019-07-29,Rachel Pierce,email_footer,34,
4371,2019-07-29,Michael Simmons,google,41,
4372,2019-07-29,Linda Mcdonald,google,45,
4373,2019-07-29,Jessica Peterson,email_footer,18,
4374,2019-07-30,Brandon Trevino,facebook,22,
4375,2019-07-30,Jonathan Shah,email_footer,30,
4376,2019-07-30,Caleb Jenkins,linkedin,48,
4377,2019-07-30,Dylan Good,email_footer,33,
4378,2019-07-30,Mr. Evan Massey,google,28,
4379,2019-07-30,Amanda Flores,facebook,44,
4380,2019-07-30,Patricia Smith,facebook,42,
4381,2019-07-30,Robert Simmons,linkedin,21,
4382,2019-07-30,Stephen Joyce,linkedin,31,
4383,2019-07-31,Kyle Bryan,organic,26,252.0
4384,2019-07-31,Emily Mendez,email_footer,25,
4385,2019-07-31,Anna Bush,organic,11,253.0
4386,2019-07-31,April Turner,linkedin,30,
4387,2019-07-31,Sonya Brown,email_footer,15,
4388,2019-07-31,Robert Peters,google,31,
4389,2019-07-31,Jeffrey Sherman,facebook,9,
4390,2019-07-31,Michael Morris,email_footer,14,
4391,2019-07-31,Richard Foster,facebook,19,
4392,2019-08-01,Erik Rowe,linkedin,28,
4393,2019-08-01,Rebecca Contreras,google,42,
4394,2019-08-01,Andrea Coleman,google,27,
4395,2019-08-01,Melissa Evans,email_footer,43,
4396,2019-08-01,Mrs. Amanda Medina,linkedin,38,
4397,2019-08-01,Nicole Wood,google,46,
4398,2019-08-02,Briana Fitzgerald,email_footer,45,
4399,2019-08-02,Richard Smith,linkedin,17,
4400,2019-08-02,Vickie Wilson,facebook,30,
4401,2019-08-02,David Anderson,google,23,
4402,2019-08-02,Michael Brewer,facebook,34,
4403,2019-08-02,Alicia Boyd,organic,32,
4404,2019-08-02,Wendy Blair,facebook,30,
4405,2019-08-02,Ms. Alexis Vargas,email_footer,43,
4406,2019-08-03,Courtney Campbell,google,47,
4407,2019-08-03,Christina Williams,facebook,38,
4408,2019-08-03,Patricia Jefferson,facebook,12,
4409,2019-08-04,Tammy Meyer,organic,41,
4410,2019-08-04,Shane Johns,google,11,
4411,2019-08-04,Lauren Miller,facebook,25,
4412,2019-08-04,Joan Garcia,email_footer,36,
4413,2019-08-04,Kelly Moore,organic,14,
4414,2019-08-04,Brenda Farmer,email_footer,19,
4415,2019-08-05,Rachel Foley,google,33,
4416,2019-08-05,Joyce Chen,facebook,22,
4417,2019-08-05,Jennifer Richardson,google,36,
4418,2019-08-05,Justin Valenzuela,google,9,254.0
4419,2019-08-05,Sarah Vasquez,facebook,28,
4420,2019-08-06,Tracy Reynolds,facebook,28,
4421,2019-08-06,Jane Sims,linkedin,47,
4422,2019-08-06,Carmen Hill,facebook,9,
4423,2019-08-06,Tyler Grant,linkedin,22,
4424,2019-08-06,Andrea Bradley,organic,34,
4425,2019-08-06,Christopher Lynn,google,35,
4426,2019-08-06,Carlos Young DDS,linkedin,40,
4427,2019-08-06,Elizabeth Chapman,linkedin,30,
4428,2019-08-06,Kenneth Bright,google,9,255.0
4429,2019-08-06,Teresa Moore,organic,44,
4430,2019-08-06,Bonnie Duke,organic,23,
4431,2019-08-07,Kyle Reyes,linkedin,19,
4432,2019-08-07,Sarah Perez,organic,46,256.0
4433,2019-08-07,Jessica Wallace,organic,32,
4434,2019-08-07,Jeffrey Cox,linkedin,49,
4435,2019-08-07,Antonio Fisher,linkedin,48,
4436,2019-08-07,Jane Brock,linkedin,30,
4437,2019-08-07,Spencer Lester,facebook,37,
4438,2019-08-07,Nicholas Cox,email_footer,26,
4439,2019-08-08,Michelle Stout,email_footer,10,
4440,2019-08-08,Jeffery Hutchinson MD,email_footer,21,
4441,2019-08-08,Jeffrey Mclaughlin,facebook,39,
4442,2019-08-08,Kelsey Barnes,email_footer,25,
4443,2019-08-08,Jeremy Williams,organic,46,
4444,2019-08-08,Adam Wagner,email_footer,39,
4445,2019-08-08,Nathan Pearson,linkedin,9,
4446,2019-08-08,Edward Gonzales,facebook,38,
4447,2019-08-08,Stuart Miller,linkedin,33,
4448,2019-08-09,Dawn Johnson,organic,32,
4449,2019-08-09,Henry Fowler,organic,13,
4450,2019-08-09,Brandon Webster,google,12,257.0
4451,2019-08-09,Debbie Mullins,linkedin,45,
4452,2019-08-09,Stacey Olson,linkedin,41,
4453,2019-08-09,Bailey Wright,google,46,
4454,2019-08-10,Danny Walters,linkedin,42,
4455,2019-08-10,Lori Spencer,organic,45,
4456,2019-08-10,Pamela Williams,linkedin,15,
4457,2019-08-10,Hailey Rios,facebook,17,
4458,2019-08-10,Michele Stewart,facebook,30,
4459,2019-08-11,Jacob Abbott,linkedin,9,
4460,2019-08-11,Rebekah Wilkerson,linkedin,13,
4461,2019-08-11,Amanda Garza,linkedin,12,
4462,2019-08-11,Danielle Brown,organic,22,258.0
4463,2019-08-11,Elizabeth Alvarez,facebook,11,
4464,2019-08-11,Ellen Wilson,linkedin,30,
4465,2019-08-11,Allison Ward,email_footer,16,
4466,2019-08-11,Dr. Catherine Douglas,facebook,43,
4467,2019-08-11,Kenneth Schultz,google,47,
4468,2019-08-11,Miss Savannah Deleon MD,email_footer,39,
4469,2019-08-11,David Mitchell,google,25,
4470,2019-08-11,Tabitha Barnes,organic,34,
4471,2019-08-12,David Hughes,facebook,43,
4472,2019-08-12,Barbara Allen,email_footer,15,
4473,2019-08-12,Christian Lee,email_footer,49,
4474,2019-08-12,James White,organic,27,
4475,2019-08-12,Tiffany Washington,organic,17,259.0
4476,2019-08-12,Suzanne Williams,organic,38,
4477,2019-08-12,Alan Moreno,google,49,
4478,2019-08-13,Cody Johnson,email_footer,49,
4479,2019-08-13,Bryan Schroeder,facebook,33,
4480,2019-08-13,Michael Holt,facebook,24,
4481,2019-08-13,Zachary Warren,organic,49,260.0
4482,2019-08-13,Warren Beasley,google,10,
4483,2019-08-13,Jessica Kirby,facebook,44,
4484,2019-08-13,Sarah Butler,facebook,45,
4485,2019-08-14,Victor Paul,organic,12,
4486,2019-08-14,Derek Haynes,google,24,
4487,2019-08-14,James Powell,google,37,
4488,2019-08-15,Lee Lewis,linkedin,39,
4489,2019-08-15,Terri Obrien,email_footer,43,
4490,2019-08-15,Cindy Hamilton,linkedin,19,261.0
4491,2019-08-15,Susan Hodge,linkedin,21,
4492,2019-08-15,Denise Davis,linkedin,49,
4493,2019-08-15,Cameron Bennett DVM,linkedin,35,
4494,2019-08-15,Samuel Chambers,facebook,25,
4495,2019-08-15,Tiffany Miller,linkedin,25,
4496,2019-08-15,Steven Rivera,google,15,
4497,2019-08-16,Olivia Brown,facebook,41,
4498,2019-08-17,Michael Hughes,facebook,29,
4499,2019-08-17,Tracy Logan,linkedin,11,
4500,2019-08-17,Lacey Singleton,email_footer,14,
4501,2019-08-17,Joan Armstrong,organic,16,
4502,2019-08-17,Nathan Morgan,google,32,
4503,2019-08-17,Steve Williams,google,24,
4504,2019-08-17,Ryan Pearson,google,22,
4505,2019-08-17,Diana Moore,facebook,21,
4506,2019-08-17,Joshua Smith,google,33,
4507,2019-08-18,Barbara Gilbert,linkedin,19,
4508,2019-08-18,Amber Steele,google,25,
4509,2019-08-18,Joseph Williams,facebook,21,
4510,2019-08-18,Christian May,linkedin,30,
4511,2019-08-18,Nancy Dixon,organic,12,262.0
4512,2019-08-19,Tyler Edwards,email_footer,34,
4513,2019-08-19,Angela Marshall,organic,11,263.0
4514,2019-08-20,Joshua Yu,google,14,264.0
4515,2019-08-20,Kristy Mitchell,facebook,24,
4516,2019-08-20,Gina Wolfe,facebook,25,
4517,2019-08-20,Kelly Matthews,linkedin,15,
4518,2019-08-20,Cesar Walls,email_footer,48,
4519,2019-08-20,Lee Berry,email_footer,26,
4520,2019-08-21,Glenn Ware,linkedin,34,
4521,2019-08-21,Mr. Keith Wood,facebook,48,
4522,2019-08-21,Dr. Jennifer Wright,organic,20,
4523,2019-08-21,Rachel Welch,email_footer,28,
4524,2019-08-21,John Wise,linkedin,31,
4525,2019-08-21,Charles Gutierrez,organic,36,
4526,2019-08-21,Mr. James Williams,organic,46,
4527,2019-08-21,Gregory Hodges,google,23,
4528,2019-08-22,Kenneth Eaton,email_footer,21,
4529,2019-08-22,Kenneth Walker,email_footer,32,
4530,2019-08-22,Valerie Brown,facebook,39,
4531,2019-08-22,Shelby Davis,organic,35,
4532,2019-08-22,Susan Ramirez,google,10,
4533,2019-08-22,Samantha Webster,linkedin,18,
4534,2019-08-23,Terry Fox,linkedin,37,
4535,2019-08-23,Mr. Jermaine Williams Jr.,facebook,27,
4536,2019-08-23,Laura Lang,organic,47,
4537,2019-08-24,David Flores,facebook,29,
4538,2019-08-24,Robert Hendricks,google,33,
4539,2019-08-24,Mr. Christopher Oconnor,organic,35,
4540,2019-08-24,Jennifer Navarro,linkedin,10,
4541,2019-08-24,Carla Barry,google,15,
4542,2019-08-24,Heather Moore,google,20,
4543,2019-08-24,Nicole Mcdaniel,linkedin,40,
4544,2019-08-24,Dr. Laurie Hudson,linkedin,15,
4545,2019-08-24,Kristin Price,organic,44,
4546,2019-08-25,Charles Anderson,email_footer,42,
4547,2019-08-25,Tiffany Livingston,email_footer,26,
4548,2019-08-25,Alicia Reyes,facebook,32,
4549,2019-08-25,Angela Smith,facebook,48,
4550,2019-08-25,Anna Maxwell,organic,41,
4551,2019-08-25,Marcus Clark,organic,24,
4552,2019-08-25,Brandon Shaw,facebook,41,
4553,2019-08-26,Kelly Brown,facebook,25,
4554,2019-08-26,Penny Zavala,facebook,32,
4555,2019-08-26,Michael Sloan,google,35,
4556,2019-08-26,Mr. Sean Houston,google,47,
4557,2019-08-26,Jodi Clark,organic,19,
4558,2019-08-26,Jamie Khan,linkedin,13,
4559,2019-08-26,Cassandra Lewis,email_footer,31,
4560,2019-08-27,Teresa Durham,linkedin,20,
4561,2019-08-27,Geoffrey Garcia,google,26,
4562,2019-08-27,Philip Williams,facebook,11,
4563,2019-08-27,Rebecca Shelton,email_footer,38,
4564,2019-08-27,Melissa Jackson,organic,20,
4565,2019-08-27,James Chambers,google,32,
4566,2019-08-27,Adam Howell,linkedin,14,
4567,2019-08-27,Angela Harper,google,49,265.0
4568,2019-08-28,Manuel Chang,google,27,
4569,2019-08-28,Lisa Burns,linkedin,42,
4570,2019-08-28,Justin Davis,email_footer,15,
4571,2019-08-28,John Blair,email_footer,30,
4572,2019-08-28,John Calhoun,google,22,
4573,2019-08-28,Alison Taylor,email_footer,19,
4574,2019-08-29,Chad Walsh,facebook,47,
4575,2019-08-29,Lynn Hopkins,google,27,
4576,2019-08-29,Juan Arnold,linkedin,31,
4577,2019-08-29,Brandon Abbott,linkedin,32,
4578,2019-08-29,Danielle Ortiz,facebook,49,
4579,2019-08-29,Rodney Walter,facebook,33,
4580,2019-08-29,Brandon Jones,linkedin,25,
4581,2019-08-29,William Hayes,facebook,20,
4582,2019-08-30,Mark Kim,facebook,49,
4583,2019-08-30,Kyle Mitchell,organic,36,
4584,2019-08-30,Marie Warren,email_footer,42,
4585,2019-08-30,James Randolph,organic,17,
4586,2019-08-30,Steven Freeman,organic,48,
4587,2019-08-31,Andrea Davis,linkedin,10,
4588,2019-08-31,Hannah Shelton,google,44,
4589,2019-08-31,Sandra Woods,email_footer,16,
4590,2019-08-31,Duane Washington,facebook,31,
4591,2019-08-31,Mr. Gregory Hogan II,email_footer,17,
4592,2019-08-31,Dillon Wright,organic,40,
4593,2019-08-31,Brian Rios,organic,12,
4594,2019-08-31,Brandon Robinson,organic,34,
4595,2019-08-31,Ellen Silva,linkedin,34,
4596,2019-08-31,Jenna Poole,google,18,266.0
4597,2019-08-31,Andrea Morrison,facebook,40,
4598,2019-08-31,Veronica Williams,linkedin,42,
4599,2019-08-31,Brandi Terrell,linkedin,14,
4600,2019-09-01,Patrick Edwards,linkedin,44,
4601,2019-09-01,Brandon Roberts,linkedin,39,
4602,2019-09-01,Charles Dudley,google,49,267.0
4603,2019-09-01,Ashley Sanders,google,10,
4604,2019-09-01,Kelly Phillips,linkedin,23,
4605,2019-09-02,Heather Clark,facebook,44,
4606,2019-09-02,Christopher Nichols,organic,22,268.0
4607,2019-09-02,Ronald Jennings,email_footer,27,
4608,2019-09-02,Oscar Watson,facebook,43,
4609,2019-09-03,Rebecca Arroyo,organic,34,
4610,2019-09-03,Kevin Hernandez,facebook,41,
4611,2019-09-03,Kelly Maxwell,linkedin,31,
4612,2019-09-03,Cristian Ruiz,email_footer,39,
4613,2019-09-03,Emily Gregory,linkedin,30,
4614,2019-09-03,David Johnston,organic,18,
4615,2019-09-03,Michael Wise,google,45,
4616,2019-09-03,Ms. Stephanie Banks,organic,18,269.0
4617,2019-09-04,Mr. Joshua Greene MD,email_footer,33,
4618,2019-09-04,Nathan Williams,email_footer,12,
4619,2019-09-04,Monica Vance,linkedin,13,
4620,2019-09-05,Roger Wilson,organic,27,
4621,2019-09-05,Justin Joseph,google,26,
4622,2019-09-05,Tommy Perkins,email_footer,41,
4623,2019-09-05,Luke Zimmerman,email_footer,26,
4624,2019-09-05,Steven Graves,linkedin,38,
4625,2019-09-06,Kelsey Jacobs,facebook,38,
4626,2019-09-06,Anita Acosta,linkedin,10,
4627,2019-09-06,Mark Lee,linkedin,32,
4628,2019-09-06,Angela Herman,google,29,
4629,2019-09-06,Robert Haney,organic,25,270.0
4630,2019-09-06,Stacy Gray,linkedin,15,
4631,2019-09-06,Frederick Smith,facebook,21,
4632,2019-09-07,Martha Townsend,google,32,
4633,2019-09-07,Brittany Huffman,google,43,
4634,2019-09-07,Allison Rose,organic,47,
4635,2019-09-08,Lee Bell,facebook,31,
4636,2019-09-08,Tami Richardson,organic,17,
4637,2019-09-08,Melinda Doyle,linkedin,23,
4638,2019-09-08,Carlos Carney,facebook,43,
4639,2019-09-08,Joshua Murphy,linkedin,21,
4640,2019-09-09,Amanda Carey,organic,24,
4641,2019-09-09,Lindsey Small,organic,39,
4642,2019-09-09,Bridget Rodriguez,google,17,
4643,2019-09-10,Jeremiah Watkins,email_footer,39,
4644,2019-09-10,Judith Lee,organic,42,
4645,2019-09-10,Joshua Alvarado,linkedin,31,
4646,2019-09-10,Justin Harris,organic,12,
4647,2019-09-10,Anthony Stephenson,organic,36,
4648,2019-09-10,Austin Sweeney,facebook,31,
4649,2019-09-10,Brian Miranda,linkedin,14,
4650,2019-09-11,Shannon Kirby,email_footer,44,
4651,2019-09-11,Nicole Smith,email_footer,49,
4652,2019-09-11,Michael Thomas,google,46,
4653,2019-09-12,Jorge Ford,facebook,15,
4654,2019-09-12,Amanda Richard,linkedin,24,
4655,2019-09-12,Nathan Martin,email_footer,27,
4656,2019-09-12,Jenny Stuart,facebook,41,
4657,2019-09-12,Christine Fitzpatrick,facebook,48,
4658,2019-09-12,Lisa Morgan,google,37,
4659,2019-09-12,Sharon Long,organic,39,271.0
4660,2019-09-12,Mrs. Kelly Le,linkedin,47,
4661,2019-09-12,Edward Lloyd,linkedin,14,
4662,2019-09-13,Adam Ellis,linkedin,23,
4663,2019-09-13,Valerie Downs,email_footer,18,
4664,2019-09-13,Erik Bradley,facebook,9,
4665,2019-09-13,Zachary Hall,google,10,
4666,2019-09-13,Amanda Bradley,google,29,
4667,2019-09-14,Steven Martin,google,32,
4668,2019-09-14,Ethan Harris,google,30,
4669,2019-09-14,Jennifer Lane,organic,41,
4670,2019-09-14,Maureen Oconnell,organic,36,
4671,2019-09-14,Kenneth Wilson,linkedin,16,
4672,2019-09-14,Michael Riddle,organic,26,
4673,2019-09-14,Amanda Maldonado,linkedin,25,
4674,2019-09-14,Ashley Vang,facebook,43,
4675,2019-09-14,Shane Smith,email_footer,22,
4676,2019-09-14,Matthew Morales,facebook,31,
4677,2019-09-14,David Trevino,google,14,
4678,2019-09-15,Michael Briggs,facebook,39,
4679,2019-09-15,Richard Sherman,facebook,35,
4680,2019-09-15,Christopher Moore,facebook,30,
4681,2019-09-15,Matthew Franklin,facebook,34,
4682,2019-09-15,Kimberly Glass,organic,38,
4683,2019-09-15,Francis Williams,email_footer,13,
4684,2019-09-16,Christopher Sutton,facebook,28,
4685,2019-09-16,Amy Robbins,organic,9,
4686,2019-09-16,Melinda Gomez,email_footer,15,
4687,2019-09-16,Carlos Berry,facebook,37,
4688,2019-09-16,Wesley Horn,facebook,9,
4689,2019-09-16,Derek Jones,google,29,272.0
4690,2019-09-16,Amy Tate,email_footer,19,
4691,2019-09-17,Anthony Pearson,facebook,44,
4692,2019-09-17,Valerie Phillips,linkedin,25,
4693,2019-09-17,Laura Jones,google,11,273.0
4694,2019-09-17,Susan Newton,organic,12,274.0
4695,2019-09-17,Stephanie Sullivan,google,27,
4696,2019-09-17,Linda Miller,email_footer,40,
4697,2019-09-17,James Shaw,google,33,
4698,2019-09-17,Rebecca Fuentes,linkedin,9,
4699,2019-09-18,Curtis Cunningham,google,32,
4700,2019-09-18,Monique Vasquez,linkedin,44,
4701,2019-09-18,Cynthia Whitehead,google,35,
4702,2019-09-18,Michael Bryan,email_footer,42,
4703,2019-09-18,Yesenia Costa,organic,24,
4704,2019-09-18,Diana Collins,facebook,20,
4705,2019-09-18,Jessica Torres,google,19,
4706,2019-09-18,Matthew Ashley,facebook,33,
4707,2019-09-18,Matthew Walker,google,18,
4708,2019-09-18,Jessica Lane,email_footer,45,
4709,2019-09-19,Debra Harris,facebook,43,
4710,2019-09-19,Ryan Garcia,email_footer,20,
4711,2019-09-19,Alexis Lamb,google,40,
4712,2019-09-19,Victor Oconnor,organic,48,
4713,2019-09-19,Susan Black,organic,28,
4714,2019-09-19,Jorge Bentley,email_footer,47,
4715,2019-09-20,Dana Campbell,email_footer,11,
4716,2019-09-20,James Villarreal,email_footer,49,
4717,2019-09-20,John Bowen,google,48,
4718,2019-09-20,Mary Chapman,google,40,
4719,2019-09-20,Terry Preston,linkedin,25,
4720,2019-09-20,Jeffrey Evans,email_footer,29,
4721,2019-09-20,Shane Joseph,linkedin,16,
4722,2019-09-20,Melissa Espinoza,organic,27,
4723,2019-09-20,Julie Gamble,email_footer,36,
4724,2019-09-21,Felicia Wong,email_footer,45,
4725,2019-09-21,Deborah Lutz,facebook,16,
4726,2019-09-21,Colin Martin,linkedin,24,
4727,2019-09-21,Mark Martinez,organic,48,
4728,2019-09-21,Cynthia Willis,facebook,17,
4729,2019-09-21,David Evans,email_footer,35,
4730,2019-09-21,Mary Castillo,email_footer,46,
4731,2019-09-21,Randy Banks,organic,22,
4732,2019-09-22,Jasmine Mcdonald,organic,34,
4733,2019-09-22,Brandon Kelley,organic,38,
4734,2019-09-22,Christopher Roy,facebook,35,
4735,2019-09-22,Lisa James,google,43,
4736,2019-09-22,Jason Jones,facebook,40,
4737,2019-09-22,Charlotte Gonzalez,google,44,
4738,2019-09-22,Anthony Lopez,email_footer,30,
4739,2019-09-23,Arthur Wright,google,48,
4740,2019-09-23,Carrie Schaefer,email_footer,25,
4741,2019-09-23,Brittany Davis,linkedin,46,
4742,2019-09-23,Donald Haley,email_footer,14,
4743,2019-09-23,Timothy Williams,facebook,29,
4744,2019-09-23,Jason Powell,email_footer,32,
4745,2019-09-24,David Bryan,google,23,
4746,2019-09-24,James Velasquez,organic,45,
4747,2019-09-24,Ralph Wright,linkedin,10,
4748,2019-09-24,Brittney Mullins,organic,35,
4749,2019-09-24,Danielle Harrison,facebook,35,
4750,2019-09-24,Jacob Smith,google,25,
4751,2019-09-24,Crystal Robinson,linkedin,11,
4752,2019-09-24,Jane Jensen,google,17,
4753,2019-09-24,Caleb Chen,facebook,15,
4754,2019-09-25,Sonya Martin,google,27,
4755,2019-09-25,William Conner,google,42,
4756,2019-09-25,Christy Coleman,organic,10,275.0
4757,2019-09-25,Matthew Day,organic,24,
4758,2019-09-25,Jesus Martin,organic,40,
4759,2019-09-25,Tracy Anthony,facebook,18,
4760,2019-09-25,Wanda Glass,organic,17,
4761,2019-09-25,Emily King,organic,46,
4762,2019-09-26,Scott Hamilton,facebook,31,
4763,2019-09-26,Brandon Randall,linkedin,32,
4764,2019-09-26,Dawn Jones,organic,45,
4765,2019-09-26,Jasmine Soto,organic,24,276.0
4766,2019-09-26,Jennifer Serrano,linkedin,43,
